name,level,size,law,moral,ac,hp,perception,fortitude,reflex,willpower,strength,dexterity,constitution,intelligence,wisdom,charisma,acrobatics,arcana,athletics,crafting,deception,diplomacy,intimidation,medicine,nature,occultism,performance,religion,society,stealth,survival,thievery
Myrna Rath,16,3,2,1,39,340,30,31,27,30,8,7,9,6,8,5,0,30,0,0,31,29,27,0,0,32,0,0,0,0,0,0
Prince Doriel,10,2,2,1,30,205,19,19,22,16,0,7,5,2,4,0,21,0,0,0,0,0,0,0,0,0,0,0,18,23,0,21
Adult Bronze Dragon,13,5,3,3,34,260,23,24,23,26,7,3,4,5,4,4,22,28,24,0,0,23,23,0,0,24,0,0,0,22,0,0
Ogre Boss,7,4,1,1,25,130,12,17,12,15,7,0,4,0,1,1,0,0,16,0,0,0,16,0,0,0,0,0,0,11,0,0
Marut,15,4,3,2,37,230,26,27,25,26,8,4,6,1,5,6,0,0,31,0,0,27,29,0,0,0,0,26,0,0,28,0
Deathless Acolyte Of Urgathoa,3,3,2,1,17,36,9,7,7,11,1,2,0,1,4,2,0,0,0,0,0,0,9,0,0,8,0,11,0,7,0,0
Cacaodaemon,1,1,2,1,16,22,2,10,7,4,3,1,4,-2,0,1,0,0,0,0,7,0,0,0,3,0,0,4,0,5,0,0
Leaded Skeleton,3,3,2,1,18,44,12,10,12,9,3,4,1,-5,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Destrachan,8,4,1,1,27,135,20,16,13,18,6,3,4,3,6,3,0,0,18,0,0,0,0,0,0,0,0,0,0,15,18,0
Slothspawn,2,3,2,1,18,30,10,10,9,6,4,3,4,0,2,1,9,0,8,0,0,0,0,0,0,0,0,0,6,9,6,0
Giant Goliath Beetle,3,4,2,2,20,40,10,11,7,6,5,1,5,-5,2,-1,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Thundering Wihsaak Rifle Mutation,6,3,2,1,24,105,14,14,15,14,4,5,4,1,2,3,13,0,0,0,15,0,15,0,0,0,0,0,0,15,0,0
Living Thunderclap,4,3,2,2,22,50,9,10,12,9,3,4,2,-3,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
Bul-Gae,14,3,3,2,33,255,26,28,22,25,8,4,7,5,6,4,0,0,28,0,0,0,23,0,0,0,0,0,0,23,25,0
Veteran Onyx Alliance Enforcer,4,3,2,1,21,60,11,12,11,9,3,2,3,-1,2,0,0,0,10,0,0,0,9,0,0,0,0,0,0,9,0,0
Ingnovim Tluss,19,3,3,1,43,350,33,35,29,32,8,6,9,10,5,2,0,0,36,39,32,0,32,38,0,0,0,0,36,0,0,0
Japalisura,12,3,3,1,33,235,22,20,25,20,5,7,4,2,4,5,25,0,23,0,25,0,0,0,0,0,0,22,0,21,0,0
Aspis Oppressor,5,3,2,2,22,75,12,9,13,12,3,4,0,0,2,4,0,0,0,0,13,11,0,0,0,0,11,0,0,13,0,11
Nabasu,8,3,1,1,27,165,17,19,16,16,6,4,6,2,3,4,18,16,0,0,0,0,0,0,0,0,0,16,0,18,17,0
Stone Horse,2,4,2,2,16,30,6,11,5,8,4,1,5,-4,2,-1,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Trailgaunt,3,3,2,1,19,45,10,12,6,8,4,1,3,1,3,-1,0,0,9,0,0,0,0,0,0,0,0,0,0,8,10,0
Riekanoy,19,3,2,1,45,410,31,28,37,32,6,10,2,3,6,10,35,0,31,0,35,0,0,0,33,0,37,0,0,35,33,0
Sumbreiva,16,4,3,1,39,290,29,25,33,27,8,9,3,6,5,4,0,0,32,0,0,0,30,0,0,0,0,0,0,35,29,0
Omblin Leadbuster,2,3,2,1,18,30,12,8,10,8,2,4,2,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,5,8,6,8
Suli Dune Dancer,1,3,2,2,15,16,5,3,5,5,2,2,0,1,0,4,5,0,0,0,6,7,0,0,0,4,7,0,4,0,0,0
Karina,5,4,2,1,21,95,12,12,15,10,3,5,3,-2,1,6,13,0,12,0,12,0,0,0,0,0,0,0,0,15,0,0
Iridescent Elephant,7,5,2,2,21,110,11,16,9,14,7,0,2,-4,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,13,0
Red Kobold Dragon Mage,2,2,3,1,17,25,5,4,7,7,-1,3,0,2,1,4,0,6,0,0,8,8,8,0,0,0,0,0,0,7,0,0
Aasimar Redeemer,5,3,2,3,23,73,11,12,8,11,4,1,3,0,2,3,0,0,11,0,0,12,0,9,0,0,0,11,7,0,0,0
Phomandala,19,3,3,1,45,300,32,33,35,32,5,8,6,5,5,10,35,34,0,0,37,0,37,0,35,0,0,33,0,0,0,0
Bone Croupier,5,3,2,1,22,50,11,9,14,14,2,5,2,1,2,5,14,0,0,0,14,14,0,0,0,0,0,0,0,14,0,14
Crawling Hand,-1,1,2,1,12,8,5,2,5,2,1,3,0,-4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,2,0
Hunter Wight,7,3,3,1,24,112,16,13,17,14,3,4,2,1,3,2,0,0,14,14,0,0,12,0,0,0,0,0,0,17,0,0
Carbuncle,1,1,2,2,16,20,7,8,3,6,-3,0,3,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0
Web Lurker,3,3,2,1,19,45,10,10,11,8,4,4,3,1,3,-1,9,0,9,8,0,0,0,0,0,0,0,0,0,11,0,0
Crowd Leader,-1,3,2,2,16,7,4,5,6,3,1,3,0,0,1,3,0,0,0,2,5,5,5,0,0,0,0,0,0,0,0,0
Pelagastr Tail,3,3,1,2,18,48,10,9,11,8,3,4,2,3,1,3,0,0,10,0,10,8,0,0,0,0,0,6,0,11,0,9
Mutant Desert Drake,9,4,2,1,28,150,17,18,16,15,6,3,5,-1,3,1,18,0,19,0,0,0,14,0,0,0,0,0,0,16,16,0
Cave Giant,6,4,1,1,23,110,15,17,13,11,6,3,5,-2,3,2,0,0,18,0,0,0,14,0,0,0,0,0,0,0,0,0
Zombie Hound,-1,2,2,1,13,18,1,5,0,3,2,-1,2,-5,0,-2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Girtablilu Sentry,8,4,2,2,27,160,18,20,16,12,6,4,6,3,4,3,0,0,20,0,0,0,17,0,0,0,0,16,0,0,18,0
Fleshforged Conformer,8,3,1,2,26,145,19,17,18,13,0,6,3,3,3,3,0,15,0,0,17,0,0,17,0,15,0,0,15,18,0,0
Young Sovereign Dragon,11,4,2,2,31,195,22,22,18,24,7,3,5,3,5,6,18,0,22,0,21,25,23,0,0,18,0,0,20,18,20,0
Weak Mudwretch,1,3,2,2,14,30,9,9,2,7,4,0,3,-2,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0
Unseen Servant,-1,3,2,2,13,4,0,0,4,0,-4,2,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
Aspis Veteran Guard,4,3,2,1,21,60,14,9,12,12,3,4,1,0,4,1,0,0,9,0,10,8,8,0,0,0,0,0,0,12,10,0
Cog the Ruffian,2,2,1,2,18,32,8,9,8,6,2,2,3,0,2,1,0,0,6,0,0,0,7,0,0,0,0,0,0,6,0,0
Bore Worm Swarm,5,4,2,2,20,60,12,15,12,8,-1,3,4,-5,1,-4,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
Cauthooj,12,3,2,2,33,215,22,25,20,18,6,4,7,-3,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,25,0,0
Lyrt Cozurn,15,3,2,1,35,280,27,19,28,29,-5,7,0,1,6,8,28,0,0,0,31,27,29,0,0,0,0,0,0,28,0,0
Mercenary Sailor,5,3,2,1,22,75,11,12,15,9,4,4,3,0,2,-1,11,0,13,0,0,0,0,0,0,0,0,0,0,0,11,11
Osprey,-1,2,2,2,16,7,6,4,6,2,0,3,1,-4,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prachalla,10,2,2,1,30,205,19,19,22,16,0,7,5,2,4,0,21,0,0,0,0,0,0,0,0,0,0,0,18,23,0,21
Yulthruk,11,3,1,1,30,195,21,21,23,19,5,5,1,7,3,3,20,22,0,0,18,0,0,0,0,0,0,0,20,21,0,19
Soulbound Ruin,15,6,2,1,37,310,26,29,21,27,10,0,6,4,4,3,0,0,30,0,26,0,0,0,0,0,0,0,0,0,0,0
Alchemical Drudge,2,2,2,2,18,30,6,7,10,6,2,4,1,2,0,-2,0,0,8,8,0,0,0,0,0,0,0,0,0,7,0,0
Vilree,5,3,3,1,22,68,10,11,13,8,1,4,2,4,1,0,11,11,0,13,0,7,7,0,0,0,0,0,0,11,0,0
Giant Joro Spiders,8,4,2,2,24,200,17,19,17,14,6,3,5,-5,2,-4,14,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
Precentor,16,3,3,1,39,295,32,25,29,30,6,7,3,6,6,8,27,0,28,0,32,34,32,0,0,0,34,30,0,29,0,0
Fleshforge Dreg Reach,3,3,2,2,19,45,6,9,9,6,4,3,3,-3,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0
Lightweight Animated Armor,2,3,2,2,18,25,6,8,6,4,3,0,4,-5,0,-5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Palace Skelm,8,3,3,1,27,155,15,17,16,15,6,4,3,4,3,5,0,0,18,0,21,17,17,0,0,16,0,0,16,16,0,16
War Sauropelta,12,4,2,2,34,220,23,25,20,22,7,2,7,-4,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
Nhakazarin,5,3,1,1,21,75,10,15,12,9,4,2,4,2,-1,5,11,0,13,0,0,0,14,0,0,11,0,10,0,11,0,0
Overtaxed Vrisk,2,3,2,3,18,34,7,10,4,7,4,1,1,3,3,-2,0,7,5,0,0,0,0,5,0,0,0,7,0,0,0,0
Dark Talon Kobold,2,2,3,1,19,26,8,9,10,6,1,4,3,0,2,0,8,0,7,6,0,0,0,0,0,0,0,0,0,8,8,0
Etioling Blightmage,10,2,1,2,29,150,19,19,21,17,3,5,3,3,5,7,19,0,0,0,22,22,22,0,19,0,0,0,0,0,0,0
Khurfel,10,3,1,1,28,200,19,20,19,22,5,4,3,0,5,4,0,0,22,0,0,0,19,0,0,0,0,0,0,0,20,0
Vishkanya Infiltrator,3,3,2,2,19,45,10,6,11,8,2,4,1,0,1,2,9,0,7,0,11,9,0,0,0,0,0,0,7,11,0,9
Bastion Archon,20,5,3,3,47,280,37,38,31,34,10,7,10,6,8,6,0,0,38,0,0,34,34,0,0,0,0,32,0,0,0,0
Skinsaw Seamer,8,3,3,1,26,130,18,16,18,17,3,4,0,2,3,2,18,0,17,0,16,0,0,17,0,0,0,17,0,0,0,16
Mage of Many Styles,13,3,2,2,32,220,22,22,23,21,3,4,3,5,1,1,23,28,0,0,0,0,0,0,0,26,0,0,0,0,0,0
Elemental Hurricane,11,5,2,2,32,140,20,19,24,18,6,7,4,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
Polong,8,3,2,1,24,100,17,12,18,19,-5,6,2,1,5,6,0,0,0,0,18,0,0,15,0,13,0,0,0,18,0,0
Jin-hae,18,3,3,2,43,340,33,33,30,27,9,9,5,5,6,5,35,0,37,0,0,0,0,0,0,0,36,31,0,0,0,0
Drenchdead,12,3,2,1,32,230,21,24,21,19,7,3,4,0,1,3,21,0,25,0,0,0,0,0,0,0,0,0,0,23,19,0
Velociraptor,1,2,2,2,16,20,6,5,7,4,0,3,2,-4,1,1,8,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0
Clockwork Clock Tower,20,6,2,2,48,325,34,36,33,31,10,6,7,-5,6,-5,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
Evangelist,6,3,3,1,24,90,13,15,14,11,4,3,2,0,1,1,13,0,15,10,0,0,15,0,0,0,0,11,0,0,0,0
Elga Verniex,5,3,2,2,21,90,13,10,14,15,0,2,0,2,3,5,0,12,0,14,0,0,0,13,12,12,0,0,0,0,13,0
Arghun the Annihilator,-1,1,2,1,12,8,5,2,5,2,1,3,0,-2,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,6,2,0
Shanrigol Mound,6,3,2,2,23,85,12,16,14,12,6,2,4,-4,2,-5,0,0,15,0,0,0,0,0,0,0,0,0,0,13,0,0
Pale Stranger,10,3,3,2,29,155,19,19,21,15,5,7,4,0,3,2,21,0,19,0,0,0,20,0,0,0,0,0,0,0,0,0
Hezrou,11,4,1,1,31,245,21,23,18,22,7,3,6,4,5,4,0,21,24,0,0,0,23,0,0,0,0,0,0,20,0,0
Bog Mummy,5,3,3,1,21,85,12,13,9,14,5,2,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,11,0,0
Hell Hound,3,3,3,1,19,40,9,9,10,7,4,3,2,-2,2,-2,8,0,9,0,0,0,0,0,0,0,0,0,0,8,9,0
Uthul,14,5,1,1,36,250,20,28,29,22,7,7,4,-1,-2,3,29,0,27,0,0,0,23,0,0,0,0,0,0,25,0,0
Desa-Desa,2,2,2,2,18,34,10,5,11,8,2,5,1,-4,4,1,8,0,7,0,0,0,0,0,0,0,0,0,0,9,8,0
Giant Animated Statue,7,5,2,2,26,100,13,17,10,9,6,-1,6,-5,0,-5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirit Naga,9,4,2,1,28,160,18,15,20,18,3,4,3,1,3,5,18,0,16,0,17,0,19,0,0,20,0,0,0,20,0,0
Grim Reaper,21,3,2,1,47,320,41,37,41,38,8,10,8,5,7,8,43,0,38,0,40,0,43,0,0,0,0,39,36,43,0,0
Frost Drake,7,4,1,1,25,115,14,17,15,14,6,2,4,-1,3,1,15,0,17,0,0,0,14,0,0,0,0,0,0,15,0,0
Spirit Guardian Statue,3,3,2,2,19,35,9,12,5,5,4,-2,5,-5,0,-5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
Thessekka,14,3,1,1,35,255,26,26,19,22,6,1,4,4,2,1,0,24,28,28,0,0,23,24,22,0,0,0,0,0,22,0
Urdefhan Dominator,14,3,2,1,35,250,26,25,25,29,4,5,3,4,7,6,0,0,0,24,0,0,26,0,0,0,0,29,0,25,27,0
Portal Eater,18,6,1,1,37,420,30,34,29,32,10,5,8,0,6,9,0,0,36,0,0,0,35,0,0,0,0,0,0,0,0,0
Vexgit,1,1,3,1,16,24,6,5,9,6,1,4,2,1,1,0,7,0,6,6,0,0,0,0,6,0,0,0,0,5,0,7
Dyzallin's Golem,18,4,2,2,42,255,26,33,27,29,9,-1,9,-5,0,-5,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
Myroga,6,4,2,1,24,120,17,16,15,14,4,3,4,2,2,5,15,0,14,0,0,0,15,0,0,14,0,0,0,0,0,0
Smoldering Nightmare,4,4,2,1,21,64,11,12,12,9,4,2,2,1,3,2,10,0,12,0,0,0,10,0,0,0,0,0,0,0,9,0
Tyrannosaurus Skeleton,9,6,2,1,27,140,17,20,13,17,7,0,5,-5,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
Bugbear Night Terror,3,3,2,1,18,50,8,10,9,6,4,2,3,-1,1,0,7,0,9,0,0,0,5,0,0,0,0,0,0,9,0,0
Oversized Chimera,12,4,1,1,33,220,23,25,22,19,7,2,5,-3,5,0,20,0,25,0,0,0,0,0,0,0,0,0,0,22,0,0
Primal Bandersnatch,19,6,2,2,44,395,33,35,33,31,10,6,6,-4,6,6,33,0,37,0,0,0,36,0,0,0,0,0,0,36,31,0
Corax,3,3,1,2,16,55,8,10,8,8,4,1,3,0,1,1,8,0,9,0,0,0,0,0,7,0,0,0,0,0,8,0
Drow Shootist,8,3,1,2,27,120,16,15,17,16,2,5,1,0,4,2,19,0,16,0,16,0,14,0,0,0,0,0,0,17,0,17
Kolyarut,12,3,3,2,34,215,23,23,24,22,7,4,5,1,4,2,22,0,27,0,20,20,0,0,0,0,0,0,0,0,22,0
Urdefhan Tormentor,5,3,2,1,21,77,13,11,10,15,3,1,3,2,4,2,8,0,0,9,0,0,11,0,0,11,0,13,0,0,0,0
Siege Shard,3,1,2,2,19,37,9,12,6,9,2,3,2,-4,2,-4,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0
Carnivorous Blob,13,6,2,2,20,300,23,25,14,19,8,-3,6,-5,0,-5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
Angry Fox,-1,1,2,2,15,8,7,5,6,4,1,3,2,-4,1,-2,4,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0
Tormented Impalement,14,3,1,1,35,250,27,22,26,27,6,4,4,-1,5,8,24,0,26,0,0,0,28,0,0,0,0,0,0,24,0,0
Shocker Lizard,2,2,2,2,18,32,7,7,10,7,1,4,3,-4,3,0,8,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0
Cultist,1,3,2,2,17,20,4,7,8,4,4,3,2,1,-1,0,0,0,0,0,3,0,3,0,0,3,0,0,4,6,0,0
Zombie Riding Horse,1,4,2,1,13,50,3,6,3,4,4,-2,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Draugr Raider,4,3,1,1,20,70,10,14,9,10,5,3,3,-1,1,1,0,0,14,0,0,0,0,0,0,0,0,0,0,12,0,0
Exploding Skeleton Guard,-1,3,2,1,16,4,2,2,8,2,2,4,0,-5,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobblebone Swarm,3,4,2,2,19,30,9,9,11,8,1,4,2,-4,2,0,9,0,8,0,0,0,0,0,0,0,0,0,0,11,0,0
Soul Swarm,13,6,2,1,28,234,24,22,18,23,-5,5,3,2,5,4,0,0,0,0,0,0,0,0,0,0,0,26,0,24,0,0
Lion,3,4,2,2,19,45,9,9,10,7,4,3,2,-4,2,-2,8,0,11,0,0,0,0,0,0,0,0,0,0,10,0,0
Koto Zekora,17,4,3,1,39,295,30,31,26,25,8,3,6,4,2,9,26,27,33,0,34,0,34,0,26,30,0,0,27,0,0,0
Giant Maggot,0,3,2,2,13,18,3,9,3,3,2,-1,3,-5,1,-5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Grodair,5,3,1,2,20,88,13,15,9,11,4,2,4,1,2,2,0,0,13,0,0,0,0,0,13,0,0,0,0,0,11,0
Bloodshroud,13,3,2,1,33,210,23,20,26,23,5,8,2,5,5,4,27,27,22,0,0,0,0,0,0,27,0,0,0,24,0,0
Anadi Fateweaver,5,3,2,3,21,75,14,9,12,15,2,4,0,0,5,1,13,0,11,9,0,0,0,12,14,0,0,0,0,0,12,0
Zebub,3,2,3,1,20,30,12,8,10,8,1,4,1,0,3,1,10,7,0,0,8,0,0,0,0,0,0,9,0,10,0,0
Blood Wolf,3,3,2,1,18,50,9,11,9,7,5,3,2,-4,2,-1,8,0,10,0,0,0,8,0,0,0,0,0,0,8,9,0
Nalfeshnee,14,5,1,1,34,365,25,28,22,23,8,2,8,5,5,4,0,25,28,0,26,24,28,0,0,0,0,25,0,0,0,0
Scalathrax,4,3,2,1,21,60,11,11,13,9,3,5,3,-2,3,0,11,0,11,0,0,0,0,0,0,0,0,0,0,13,0,0
Panicked Bat Swarm,2,4,2,2,16,25,11,7,10,7,1,4,1,-4,3,-3,8,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0
Cornugon,16,4,3,1,38,300,28,31,26,26,8,6,7,4,6,6,28,0,32,0,0,0,30,0,0,0,0,28,0,26,0,0
Clockwork Sphinx,8,4,2,2,26,130,19,18,16,13,6,4,4,-5,3,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fjord Linnorm,16,6,1,1,40,315,28,30,28,24,9,5,8,-3,6,7,27,0,33,0,0,0,0,0,0,0,0,0,0,29,0,0
Reborn Sun Warrior,11,3,3,1,31,245,21,24,21,18,5,4,5,1,2,-1,21,0,23,0,0,0,16,0,0,0,0,19,0,21,0,0
Nightgaunt,4,3,1,2,21,60,10,10,13,10,5,3,2,-2,2,0,11,0,13,0,0,0,0,0,0,0,0,0,0,11,0,0
Djinni,5,4,1,3,22,71,13,9,14,11,4,5,2,2,2,4,14,11,11,9,11,13,0,0,0,0,0,0,9,12,0,0
Clockwork Shambler Horde,9,6,2,1,25,240,14,21,16,17,6,0,4,-5,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Astral Deva,14,3,2,3,36,285,26,27,26,22,8,4,5,4,4,6,24,0,0,0,0,26,28,0,0,0,0,24,0,0,0,0
Sea Devil Brute,4,3,3,1,21,60,7,13,11,9,4,1,3,0,1,0,0,0,12,0,0,0,9,0,0,0,0,0,0,9,0,0
House Drake,1,1,1,3,17,16,8,6,8,11,1,4,2,1,3,2,7,0,0,0,0,0,0,0,0,0,0,0,4,7,6,0
Fleshforge Prototype Shield,5,3,2,2,22,75,9,15,12,9,5,3,4,-3,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,9,0
Chimera Green Dragon,8,4,1,1,27,135,16,18,16,14,6,2,4,-3,2,0,14,0,18,0,0,0,0,0,0,0,0,0,0,18,0,0
Mix Couatl,8,4,1,3,27,135,19,14,15,19,6,3,4,4,5,4,15,18,0,0,0,20,0,0,21,18,0,0,16,17,15,0
Hellknight Armiger,4,3,3,2,22,75,11,12,10,10,4,1,3,0,3,0,0,0,12,0,0,0,10,0,0,0,0,10,7,0,0,0
Frost Giant,9,4,1,1,29,150,17,23,16,16,6,0,5,0,2,0,0,0,23,18,0,0,18,0,0,0,0,0,0,17,0,0
Dog Ekundayo's Companion,6,3,2,2,22,60,12,13,14,12,3,4,3,-4,2,0,12,0,11,0,0,0,8,0,0,0,0,0,0,12,12,0
Terrion Numesti,9,3,2,3,24,155,18,20,16,18,4,2,4,0,2,2,0,0,20,0,0,0,18,0,0,0,0,0,0,0,0,0
Adult Brass Dragon,11,4,1,3,31,215,21,22,20,21,6,3,5,2,4,3,20,0,23,0,20,20,0,0,0,0,0,0,19,0,0,0
Stabilized Ochre Jelly,5,4,2,2,12,150,7,15,4,7,4,-5,6,-5,0,-5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Ntavi,6,3,1,2,23,105,13,15,14,11,4,2,3,0,1,2,15,0,14,12,0,0,13,0,0,0,0,0,12,0,13,0
Lasheeli,10,3,2,2,27,127,19,16,19,19,0,3,0,4,3,5,19,0,0,0,0,21,0,0,0,20,21,19,20,0,0,0
Golarion's Finest Brartork,13,3,2,2,33,230,23,23,23,23,5,4,3,2,3,0,26,0,26,0,0,0,0,0,0,23,0,0,0,0,0,0
Carnivorous Crystal,11,3,2,2,20,300,15,20,10,15,7,-5,5,-5,0,-5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
Vaggas the Bosun,3,3,2,1,19,45,8,6,11,8,2,4,1,0,1,2,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0
Blood Hag,8,3,1,1,26,170,17,14,17,17,4,5,2,2,3,5,15,0,16,0,19,17,0,0,0,14,0,0,0,17,0,0
Draconal Yellow,20,4,2,3,45,370,36,34,31,38,10,5,8,8,10,9,0,38,0,30,35,37,35,34,34,0,0,36,32,0,32,0
Jaiban,15,6,2,2,36,170,23,29,23,25,9,4,8,-4,3,1,0,0,30,0,0,0,0,0,0,0,0,0,0,28,26,0
"Tarrasque, The Armageddon Engine",25,6,1,1,54,540,48,47,37,39,12,9,12,-3,9,7,47,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiddling Bones,3,3,2,1,18,30,9,6,12,9,1,3,1,3,2,4,10,0,0,0,0,9,9,0,0,0,13,0,0,0,0,0
Will-o'-the-Deep,6,2,1,1,27,50,16,10,16,14,-5,6,0,2,4,2,18,0,0,0,12,0,12,0,0,0,0,0,0,16,0,0
Elysian Sheep,7,4,2,3,25,140,18,15,18,12,2,6,4,-4,3,-1,17,0,15,0,0,0,0,0,0,0,0,0,0,0,16,0
Riding Frog,2,4,2,2,17,40,7,10,9,7,3,2,3,-4,2,-1,7,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0
Ash Archer,5,3,1,1,22,78,15,10,13,9,4,4,1,-1,2,0,11,0,13,0,0,0,0,0,9,0,0,0,0,13,9,0
Urbulinex,18,5,2,1,41,345,33,31,29,31,9,5,6,5,6,5,28,0,35,0,31,0,31,0,28,0,0,31,0,30,0,0
Copper Hand Rogue,4,3,3,1,21,60,13,12,14,10,2,4,2,0,2,1,12,0,10,0,11,0,0,0,0,0,0,0,0,12,0,12
Poltergeist Holy Hand,5,3,3,1,22,55,11,9,14,13,-5,5,0,-1,2,4,14,0,0,0,0,0,15,0,0,0,0,0,0,14,0,0
Domovoi,2,1,1,3,17,35,11,5,9,11,1,3,1,3,5,1,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0
Ganzi Martial Artist,3,3,1,2,21,36,9,7,11,9,3,4,0,-1,2,2,9,0,10,0,7,0,0,0,0,0,7,0,0,9,0,0
Bergworm,3,4,2,2,18,50,6,12,9,6,4,2,3,-4,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,0,0
Chimera White Dragon,8,4,1,1,27,135,16,18,16,14,6,2,4,-3,2,0,14,0,18,0,0,0,0,0,0,0,0,0,0,18,0,0
Fipp the Prophet,2,2,1,3,17,24,10,8,7,11,2,1,0,1,3,4,0,0,0,0,0,8,0,0,0,0,8,7,0,0,7,0
Gold Defender Garrison,13,6,2,2,29,240,22,26,22,22,7,2,6,-5,0,-5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
The Wriggling Man,21,3,1,1,47,325,35,34,39,35,5,9,5,10,6,8,39,41,0,0,39,0,0,0,37,0,0,0,41,39,0,0
Penqual,15,5,2,1,37,205,27,29,24,27,5,5,8,6,6,8,26,0,26,0,31,0,31,0,0,0,27,0,27,0,0,0
Maftet Guardian,6,3,2,2,23,92,14,14,15,12,5,3,4,3,2,0,13,13,15,0,0,0,0,0,0,0,0,0,0,13,0,0
Bulette,8,5,2,2,30,120,16,20,16,14,7,2,6,-4,2,-2,16,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
Iffdahsil,21,6,1,1,43,380,38,39,36,35,11,9,10,0,8,7,0,0,40,0,0,0,36,0,0,0,0,0,0,0,0,0
Kellid Graveknight,14,3,2,1,37,255,27,24,25,27,8,5,4,2,5,4,29,0,32,0,0,0,30,0,0,0,0,27,0,0,27,0
Weak Green Hag,4,3,1,1,21,70,10,11,11,12,5,3,3,2,2,4,9,0,11,11,10,0,0,0,8,8,0,0,0,9,0,0
Corrosive Lizard,2,3,2,1,18,30,7,10,8,5,2,2,4,-4,1,-2,6,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0
Witchwyrd,6,3,3,2,22,110,12,13,13,15,3,3,1,4,3,5,0,16,0,0,15,15,15,0,0,0,0,0,0,0,0,0
Shanchek,15,3,1,1,36,280,30,23,26,30,4,6,4,8,5,6,25,27,0,0,29,27,29,0,0,31,0,0,27,0,0,0
Spirit of Stisshak,7,2,1,1,28,65,18,12,18,16,-5,6,0,2,5,2,20,0,0,0,14,0,14,0,0,0,0,12,0,18,0,0
Veranallia,20,3,1,3,45,475,38,36,34,38,8,6,8,6,10,8,0,0,34,0,36,38,36,36,34,0,0,0,0,0,38,0
Ravager Of Tindalos,18,4,2,1,43,250,31,30,33,31,6,9,6,6,7,5,35,0,32,0,0,0,0,0,0,35,0,0,0,35,31,0
Vavakia,18,5,1,1,42,350,32,32,28,30,9,4,6,4,6,6,0,0,35,0,32,0,34,0,0,0,0,30,0,32,0,0
Loyal Giant Fox,1,3,2,2,16,22,7,7,9,4,1,4,2,-4,1,-2,7,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0
Shadow Yai,16,4,1,1,39,290,28,25,28,26,8,6,5,6,6,9,28,30,30,0,33,0,31,0,0,0,33,0,0,30,0,0
